bill_id,category_ids,category_labels,bill_type,reason
hr3441-110,,,,"The bill focuses on grants for training school principals and establishing leadership standards in education, which does not relate to private employer wage, hour, or benefit obligations."
hr821-116,,,,"The bill relates to the retention of criminal background check records for firearm transactions and does not involve private employer wage, hour, or benefit obligations."
hr3967-116,,,,"The bill addresses tax deductions for financial institutions holding municipal bonds and does not relate to private employer wage, hour, or benefit obligations."
s2209-108,,,,"The bill focuses on water resources projects and ecosystem restoration in Florida and does not address private employer wage, hour, or benefit obligations."
hr2591-110,,,,"The bill addresses Medicare Part B enrollment penalties and COBRA/retiree coverage exclusions, which are government benefit program rules rather than private employer wage or benefit obligations."
s1637-108,,,,"The bill focuses on international taxation and domestic production tax deductions; while it mentions W-2 wages as a limit for a tax deduction, it does not regulate private employer wage/hour compliance or introduce credits for specific benefit obligations."
s944-116,,,,"The bill addresses the personnel system, pay, and benefits of TSA employees, who are federal government employees, and therefore does not involve non-governmental employer misconduct."
hr4896-107,,,,"The bill addresses product safety standards for children's sleepwear and does not relate to private employer wage, hour, or benefit obligations."
s392-112,,,,"The bill focuses on student health and physical education programs in schools and does not regulate private employer wage, hour, or benefit obligations."
hr4809-109,,,,"The bill focuses on the clarity of language used in federal agency regulations and does not regulate private employer wage, hour, or benefit obligations."
s245-110,,,,"The bill relates to the designation of a National Historic Site and does not address private employer wage, hour, or benefit obligations."
hr209-108,,,,"The bill extends a government-administered unemployment compensation program, which is a public assistance program rather than a private employer wage or benefit obligation."
hr1982-109,,,,"The bill provides educational, housing, and healthcare benefits to members of the Armed Forces and veterans, which are government-administered benefits and do not involve private employer wage or benefit obligations."
s3735-110,,,,"The bill provides general enterprise zone tax incentives for specific business types, which incentivizes business location and investment rather than regulating private employer wage, hour, or benefit obligations."
s4-110,,,,"The bill focuses on homeland security, intelligence sharing, and counterterrorism within the federal government and does not regulate private employer wage, hour, or benefit obligations."
hr2535-109,,,,"The bill relates to the suspension of tariffs on chemical dyes and does not address private employer wage, hour, or benefit obligations."
s636-116,,,,"The bill addresses immigration status and employment authorization for Venezuelan nationals, which does not regulate private employer wage, hour, or benefit obligations."
hr6379-115,,,,"The bill reauthorizes the National Flood Insurance Program, which is unrelated to private employer wage, hour, or benefit obligations."
hr4514-113,,,,"The bill addresses government-administered benefits for public safety officers, which falls under government employee benefits and does not regulate private employer wage or benefit obligations."
hr2391-112,,,,"The bill provides tax credits for renewable energy integration and power production, which is unrelated to private employer wage, hour, or benefit obligations."
s98-108,,,,"The bill focuses on prohibiting financial holding companies and national banks from engaging in real estate brokerage or management activities, which does not relate to private employer wage, hour, or benefit obligations."
s1007-114,,,,"The bill concerns the renaming of a national museum site and does not relate to private employer wage, hour, or benefit obligations."
s2162-106,,,,"The bill addresses liability indemnification and civil penalties for nuclear incidents and regulatory violations, not private employer wage, hour, or benefit obligations."
hr3560-109,,,,"The bill focuses on public health education and data collection regarding food choking hazards for children and does not relate to private employer wage, hour, or benefit obligations."
s604-109,,,,"The bill expands Medicare coverage for medical nutrition therapy, which is a government health benefit program and does not regulate private employer wage, hour, or benefit obligations."
hr4322-109,,,,"The bill addresses the management of Indian trust assets and government accounting claims, which involves federal-tribal relations and government trust funds rather than private employer wage, hour, or benefit obligations."
hr4175-110,,,,"The bill focuses on data privacy, cybercrime, and identity theft enforcement, which is unrelated to private employer wage, hour, or benefit obligations."
hr755-115,,,,"The bill concerns state motor vehicle database access and REAL ID compliance, which has no relation to private employer wage, hour, or benefit obligations."
s2925-109,,,,"The bill relates to the suspension of tariffs on a specific chemical compound and does not address private employer wage, hour, or benefit obligations."
s354-109,,,,"The bill focuses on medical malpractice liability and health care litigation reform, not on private employer wage, hour, or benefit obligations."
hr5123-107,,,,"The bill focuses on water management, habitat enhancement, and infrastructure projects at the Salton Sea and Colorado River, and does not address private employer wage, hour, or benefit obligations."
sjres5-107,,,,"The bill concerns the appointment of a citizen regent to the Smithsonian Institution and does not relate to private employer wage, hour, or benefit obligations."
hr2273-110,,,,"The bill focuses on FDA regulatory fees, drug safety, and labeling requirements for manufacturers; it does not address private employer wage, hour, or benefit obligations."
hr2724-111,,,,"The bill focuses on national transportation objectives, energy efficiency, and safety targets, and does not address private employer wage, hour, or benefit obligations."
hr5946-114,,,,"The bill provides a tax exclusion for prizes won by athletes; it does not regulate private employer wage, hour, or benefit obligations."
s982-112,,,,"The bill concerns the detention of enemy belligerents at Guantanamo Bay and does not relate to private employer wage, hour, or benefit obligations."
s1434-112,,,,"The bill focuses on data security standards and consumer privacy protections for sensitive account information, which is unrelated to private employer wage, hour, or benefit obligations."
s2504-114,,,,"The bill relates to the legality of advertising marijuana in states where it is legal and does not address private employer wage, hour, or benefit obligations."
hr5788-112,,,,"The bill is a ceremonial designation of a post office and does not relate to private employer wage, hour, or benefit obligations."
s3033-108,,,,"The bill is a private immigration relief bill concerning the permanent residency status of an individual and does not relate to private employer wage, hour, or benefit obligations."
s378-110,,,,"The bill focuses on judicial security, criminal law enhancements to protect court personnel, and government funding for the U.S. Marshals Service, and does not regulate private employer wage, hour, or benefit obligations."
s3070-110,,,,"The bill relates to the minting of commemorative coins for the Boy Scouts of America and does not address private employer wage, hour, or benefit obligations."
hr3542-107,,,,"The bill concerns the definition of material support for terrorists and has no relation to private employer wage, hour, or benefit obligations."
hr3655-107,,,,"The bill relates to the suspension of tariffs on specific herbicides and does not address private employer wage, hour, or benefit obligations."
s3209-114,,,,"The bill focuses on prescription drug monitoring programs and state data sharing; it does not regulate private employer wage, hour, or benefit obligations."
hr4544-110,,,,"The bill relates to the issuance of commemorative medals for military veterans and does not involve private employer wage, hour, or benefit obligations."
hr5647-107,,,,"The bill concerns the duration of a Navy-Marine Corps Intranet procurement contract and does not relate to private employer wage, hour, or benefit obligations."
hr1418-110,,,,"The bill focuses on public health research, grants for traumatic brain injury registries, and healthcare access; it does not regulate private employer wage, hour, or benefit obligations."
s213-112,,,,"The bill concerns a posthumous military honor for a member of the U.S. Army and does not relate to private employer wage, hour, or benefit obligations."
hr4755-106,,,,"The bill focuses on the maintenance, funding, and replacement of the Woodrow Wilson Memorial Bridge and does not regulate private employer wage, hour, or benefit obligations."
hr1210-113,,,,"The bill focuses on homeland security and intelligence prioritization for mass transit systems and does not address private employer wage, hour, or benefit obligations."
hr1861-114,,,,"The bill concerns transportation funding and motorcycle helmet checkpoints, which has no relation to private employer wage, hour, or benefit obligations."
hr4890-109,,,,"The bill addresses government budgetary procedures and the presidential line-item veto power, not private employer wage, hour, or benefit obligations."
hr4108-113,,,,"The bill establishes a grant program for schools to purchase nebulizers and train personnel; it does not regulate private employer wage, hour, or benefit obligations."
hr6001-111,,,,"The bill establishes tax-free COBRA premium payment accounts, which is explicitly listed as a non-qualifying bill type regarding general tax or family policy unrelated to private employer wage or benefit obligations."
s2897-106,,,,"The bill addresses corporate accounting methods for naval construction contracts and does not relate to private employer wage, hour, or benefit obligations."
hr63-115,,,,"The bill offers a tax credit for hiring veterans, which is explicitly listed as a non-qualifying bill type that incentivizes hiring decisions rather than wage or benefit compliance."
s2433-110,,,,"The bill focuses on international foreign policy and global poverty reduction strategies, not the regulation of private employer wage, hour, or benefit obligations within the U.S."
s720-108,,,,"The bill focuses on patient safety data confidentiality and whistleblower protections for reporting medical errors, which does not relate to employer wage, hour, or benefit obligations."
s854-107,,,,"The bill addresses coverage for tobacco cessation services under government-administered health programs (Medicare, Medicaid, and MCH), not private employer wage, hour, or benefit obligations."
s854-108,,,,"The bill authorizes grants and funding for the treatment and rehabilitation of torture victims; it does not regulate private employer wage, hour, or benefit obligations."
hr5309-108,,,,"The bill addresses Medicare claim filing deadlines and government reimbursement processing, which does not involve private employer wage, hour, or benefit obligations."
hr4239-113,,,,"The bill focuses on drought assistance, water resource management, and disaster relief; it does not regulate private employer wage, hour, or benefit obligations."
hr1230-111,,,,"The bill focuses on medical research, diagnosis, and treatment of bone marrow failure diseases and does not regulate private employer wage, hour, or benefit obligations."
s1925-107,,,,"The bill establishes a National Heritage Area for historical and cultural preservation and does not relate to private employer wage, hour, or benefit obligations."
s255-111,,,,"The bill regulates consumer credit interest rates and the Truth in Lending Act, which is unrelated to private employer wage, hour, or benefit obligations."
hr1828-113,,,,"The bill addresses death benefits for public safety officers (government employees), and the guidelines explicitly exclude bills addressing government employee pay and benefits."
s2916-106,,,,"The bill concerns the classification of animal hair clippers in the Harmonized Tariff Schedule and does not relate to private employer wage, hour, or benefit obligations."
s745-113,,,,"The bill focuses on forest management and pest control on federal lands and does not address private employer wage, hour, or benefit obligations."
hr2323-109,,,,"The bill focuses on the recovery and research of southern sea otters and does not address private employer wage, hour, or benefit obligations."
hr370-107,,,,"The bill provides tax credits for charitable contributions to scholarships and school materials, which does not regulate or incentivize private employer wage, hour, or benefit obligations."
s3385-111,,,,"The bill focuses on oil and gas leasing policies and economic impact assessments regarding employment opportunities, rather than regulating private employer wage, hour, or benefit obligations."
hr5039-114,,,,"The bill addresses income source rules and tax administration for U.S. territories and does not regulate private employer wage, hour, or benefit obligations."
hr218-111,,,,"The bill provides a personal tax credit to individuals for lost wages incurred during organ donation, which is a general tax/health policy and does not regulate or incentivize private employer wage or benefit obligations."
hr1096-108,,,,"The bill focuses on border security, customs administration, and DHS personnel increases, and does not regulate private employer wage, hour, or benefit obligations."
hr5834-112,,,,"The bill relates to tuition rates at public institutions of higher education for dependents of military personnel and does not involve private employer wage, hour, or benefit obligations."
hr3469-113,,,,"The bill addresses the definition of veteran status for benefit and employment preference purposes related to service academy preparatory schools, which concerns government-administered veteran benefits rather than private employer wage or hour obligations."
hr5150-111,,,,"The bill focuses on Second Amendment rights and firearm regulations in the District of Columbia and does not address private employer wage, hour, or benefit obligations."
hr5247-109,,,,"The bill provides international assistance to a museum in Poland and does not relate to private employer wage, hour, or benefit obligations."
s75-112,,,,"The bill addresses antitrust and price-fixing agreements between manufacturers and retailers under the Sherman Act, which is unrelated to private employer wage, hour, or benefit obligations."
s2778-114,,,,"The bill concerns the Department of Defense's procurement and acquisition of weapon systems and does not relate to private employer wage, hour, or benefit obligations."
hr6347-111,,,,"The bill addresses corporate restitution for Holocaust-era war crimes and eligibility for government contracts, which is unrelated to private employer wage, hour, or benefit obligations."
hr3453-112,,,,"The bill concerns the management of wolf populations under the Endangered Species Act and has no relation to private employer wage, hour, or benefit obligations."
hr2817-110,,,,"The bill focuses on campaign finance reform and corporate tax rates to fund elections, which does not relate to private employer wage, hour, or benefit obligations."
hr1015-114,,,,"The bill focuses on government procurement and subcontracting compliance for VA contracts, not on private employer wage, hour, or benefit obligations."
hr3342-107,,,,"The bill focuses on international human rights, economic development, and refugee relief for women in Central Asia, and does not regulate private employer wage, hour, or benefit obligations."
s1559-114,,,,"The bill focuses on criminal law, domestic violence protections, and animal welfare, and does not address private employer wage, hour, or benefit obligations."
hr2752-111,,,,"The bill regulates the provision of family planning services to minors and does not address private employer wage, hour, or benefit obligations."
hr1105-115,,,,"The bill focuses on environmental regulations regarding the definition of 'Waters of the United States' and does not relate to private employer wage, hour, or benefit obligations."
hr876-115,,,,"The bill focuses on aviation security, employee screening, and insider threat mitigation; it does not address private employer wage, hour, or benefit obligations."
s539-113,,,,"The bill establishes a commission to coordinate federal clinical care for diabetes and does not regulate private employer wage, hour, or benefit obligations."
sjres33-111,,,,"The bill concerns the revision of the proposed constitution of the U.S. Virgin Islands and does not address private employer wage, hour, or benefit obligations."
hr4542-109,,,,"The bill focuses on foreign ownership and 'actual control' of U.S. airlines and does not regulate private employer wage, hour, or benefit obligations."
hr4853-113,,,,"The bill relates to the electronic delivery of Medicare Summary Notices and administrative contracting for Medicare, which does not involve private employer wage, hour, or benefit obligations."
hr1649-110,,,,"The bill concerns the closure or relocation of government offices (Farm Service Agency) and does not regulate private employer wage, hour, or benefit obligations."
hr475-108,,,,"The bill focuses on environmental noise abatement and EPA reorganization, which does not relate to private employer wage, hour, or benefit obligations."
hr5285-112,,,,"The bill relates to the suspension of tariffs on a chemical compound and does not address private employer wage, hour, or benefit obligations."
s2728-108,,,,"The bill focuses on criminalizing automobile insurance fraud and regulating insurance inspections, which does not relate to private employer wage, hour, or benefit obligations."
hr3933-109,,,,"The bill focuses on forest conservation, land use, and grants for preserving open space, and does not address private employer wage, hour, or benefit obligations."
s3356-112,,,,"The bill focuses on international conservation, biodiversity, and foreign policy, and does not address private employer wage, hour, or benefit obligations."
hr5090-108,,,,"The bill provides a tax credit for natural gas production from deep onshore wells and does not relate to private employer wage, hour, or benefit obligations."
hr5086-108,,,,"The bill relates to the suspension of tariffs on a specific chemical dye and does not address private employer wage, hour, or benefit obligations."
hr1812-107,,,,"The bill focuses on school safety grants, violence prevention, and community policing, and does not regulate private employer wage, hour, or benefit obligations."
hr716-114,,,,"The bill focuses on medical reporting requirements for mammography facilities and cancer research, not on private employer wage, hour, or benefit obligations."
s452-107,,,,"The bill addresses Medicare billing, auditing, and reimbursement rates for healthcare providers, which are government reimbursement issues rather than private employer wage, hour, or benefit obligations."
s910-114,,,,"The bill addresses tax exclusions for health plans of governmental entities and levies on Medicare providers, which concerns government employee benefits and government reimbursement rates rather than private employer wage or benefit obligations."
hr3823-109,,,,"The bill is a piece of private legislation concerning immigrant visa eligibility and permanent residency status, which is unrelated to private employer wage, hour, or benefit obligations."
s2967-112,,,,"The bill relates to the suspension of tariffs on a specific product and does not address private employer wage, hour, or benefit obligations."
hr2089-112,,,,"The bill focuses on the use of advanced 3D modeling technologies for federal-aid highway projects and does not address private employer wage, hour, or benefit obligations."
hr2737-111,,,,"The bill focuses on international foreign aid and human trafficking in eligible countries, rather than regulating the wage, hour, or benefit obligations of non-governmental employers within the U.S."
s659-110,,,,"The bill addresses death gratuity payments for members of the Armed Forces, which is a government benefit for military service members and does not involve private employer wage or benefit obligations."
s2034-112,,,,"The bill focuses on international sanctions and human rights abuses in Syria and does not regulate private employer wage, hour, or benefit obligations."
s34-108,,,,"The bill addresses the repeal of the estate tax for family-owned businesses and farms, which is a general tax policy and does not relate to private employer wage, hour, or benefit obligations."
s335-116,,,,"The bill focuses on ZTE Corporation's compliance with sanctions violations and trade restrictions, which is unrelated to private employer wage, hour, or benefit obligations."
s674-108,,,,"The bill concerns the designation of museums under the National Maritime Heritage Act and does not relate to private employer wage, hour, or benefit obligations."
s3144-114,,,,"The bill addresses the constitutional right to effective counsel in criminal proceedings and does not relate to private employer wage, hour, or benefit obligations."
hr967-115,,,,"The bill is a commemorative measure to award a Congressional Gold Medal and does not regulate or incentivize private employer wage, hour, or benefit obligations."
hr4103-107,,,,"The bill concerns the transfer of public lands for historic preservation and education and does not relate to private employer wage, hour, or benefit obligations."
hr532-107,,,,"The bill focuses on environmental protection and funding for MTBE contamination cleanup, which is unrelated to private employer wage, hour, or benefit obligations."
s2042-111,,,,"The bill relates to the suspension of tariffs on reconstituted tobacco and does not address private employer wage, hour, or benefit obligations."
hr825-109,,,,"The bill concerns the sale of gold by the International Monetary Fund and does not relate to private employer wage, hour, or benefit obligations."
s3668-111,,,,"The bill focuses on establishing grants for medical-legal partnerships to help patients navigate health programs and does not regulate private employer wage, hour, or benefit obligations."
hr4539-113,,,,"The bill concerns transparency requirements for research papers issued by the Consumer Financial Protection Bureau and does not relate to private employer wage, hour, or benefit obligations."
s1959-109,,,,"The bill concerns the placement of a statue of Rosa Parks in the U.S. Capitol and has no relation to private employer wage, hour, or benefit obligations."
hr5320-106,,,,"The bill adjusts Medicare payment rates and capitation for health organizations, which is a government reimbursement issue rather than a private employer's wage, hour, or benefit obligation to its employees."
hr4218-108,,,,"The bill focuses on federal research and development programs for high-performance computing and does not regulate private employer wage, hour, or benefit obligations."
hr4215-111,,,,"The bill concerns the classification of biological agents for public health and agricultural safety and has no relation to private employer wage, hour, or benefit obligations."
s3106-110,,,,"The bill relates to intellectual property and copyright law regarding vessel hull designs and does not address private employer wage, hour, or benefit obligations."
s856-113,,,,"The bill focuses on international affairs, foreign aid, and sanctions related to Syria and does not regulate private employer wage, hour, or benefit obligations."
hr6272-112,,,,"The bill focuses on transparency and reporting requirements for clinical trial data and does not relate to private employer wage, hour, or benefit obligations."
hr416-107,,,,"The bill focuses on energy policy and environmental funding from retail electricity savings and does not address private employer wage, hour, or benefit obligations."
s246-107,,,,"The bill concerns a moratorium on taxes imposed on the Internet and does not relate to private employer wage, hour, or benefit obligations."
hr3102-114,,,,"The bill focuses on airport security screening, credentialing, and background checks for employees; it does not regulate private employer wage, hour, or benefit obligations."
hr4718-107,,,,"The bill relates to the depreciation of potato storage facilities for tax purposes and does not address private employer wage, hour, or benefit obligations."
s80-113,,,,"The bill focuses on funding and protocols for auditing sexual assault evidence backlogs and DNA analysis; it does not regulate private employer wage, hour, or benefit obligations."
s818-111,,,,"The bill focuses on educational technology and funding for schools and does not regulate private employer wage, hour, or benefit obligations."
hr1778-107,,,,"The bill focuses on collecting data regarding racial profiling during traffic stops by law enforcement and does not relate to private employer wage, hour, or benefit obligations."
hr1169-112,,,,"The bill addresses the pay, retirement, and benefits of National Guard technicians and military personnel, which are government employees and thus excluded from the scope of private employer misconduct."
hr4078-107,,,,"The bill focuses on environmental reclamation of abandoned mines and the establishment of a reclamation fund; it does not address private employer wage, hour, or benefit obligations."
hr2573-108,,,,"The bill focuses on the management and development of federal real property through public-private partnerships and does not regulate private employer wage, hour, or benefit obligations."
hr1164-114,,,,"The bill focuses on consumer privacy and data collection by video service operators and does not relate to private employer wage, hour, or benefit obligations."
s1917-111,,,,"The bill addresses tariffs on imported footwear and does not relate to private employer wage, hour, or benefit obligations."
s3954-111,,,,"The bill focuses on air cargo security screening and training programs to prevent terrorism, not on private employer wage, hour, or benefit obligations."
hr4980-114,,,,"The bill concerns the correction of records in the National Instant Criminal Background Check System and does not relate to private employer wage, hour, or benefit obligations."
hr1077-107,,,,"The bill addresses pay schedules for federal prevailing rate employees, and bills concerning government employee compensation do not qualify as they do not involve non-governmental employer misconduct."
hr2198-110,,,,"The bill focuses on general government contract oversight and reporting requirements rather than specifically regulating private employer wage, hour, or benefit obligations."
hr2470-110,,,,"The bill focuses on tax credits for public school construction bonds and general labor standards for those projects, rather than regulating private employer wage, hour, or benefit obligations."
hr4426-112,,,,"The bill relates to the suspension of tariffs on inkjet printing ink and does not address private employer wage, hour, or benefit obligations."
s1332-113,,,,"The bill adjusts Medicare payment conditions for home health services and does not regulate private employer wage, hour, or benefit obligations."
hr3003-109,,,,"The bill establishes a commission to investigate detainee abuses in the Global War on Terrorism and does not relate to private employer wage, hour, or benefit obligations."
hr5207-111,1.0,Wage Hour & Benefits,enforcement,"The bill modifies the operation and rules of Employee Stock Ownership Plans (ESOPs), which are retirement benefit plans governed by ERISA and the Internal Revenue Code, thereby affecting private employer benefit obligations."
hr3744-109,,,,"The bill provides a refundable tax credit to individual taxpayers for housing support expenses for displaced persons, which does not regulate or incentivize private employer wage, hour, or benefit obligations."
hr3941-106,,,,"The bill relates to the suspension of tariffs on a specific dye product and does not address private employer wage, hour, or benefit obligations."
hr483-110,,,,"The bill concerns land exchanges in the Tahoe National Forest and does not relate to private employer wage, hour, or benefit obligations."
hr1262-111,,,,"The bill focuses on environmental protection and water quality financing; it does not regulate private employer wage, hour, or benefit obligations."
s3009-114,,,,"The bill focuses on SBA disaster loan eligibility and business training for National Guard and Reserve members, rather than regulating private employer wage, hour, or benefit obligations."
s640-112,,,,"The bill focuses on international nuclear safety cooperation and treaties; it does not regulate private employer wage, hour, or benefit obligations."
hr72-114,,,,"The bill establishes a grant program for schools to purchase nebulizers and train personnel; it does not regulate private employer wage, hour, or benefit obligations."
s2380-110,,,,"The bill addresses corporate taxation of foreign income and controlled foreign corporations, which is unrelated to private employer wage, hour, or benefit obligations."
hr4326-115,,,,"The bill is a ceremonial designation of a post office facility and does not relate to private employer wage, hour, or benefit obligations."
s2827-109,,,,"The bill focuses on the investigative authorities and subpoena powers of the DHS privacy officer and does not relate to private employer wage, hour, or benefit obligations."
s225-112,,,,"The bill relates to law enforcement access to IRS mailing addresses for missing child investigations and does not address private employer wage, hour, or benefit obligations."
hr2831-109,1.0,Wage Hour & Benefits,enforcement,"The bill amends ERISA to strengthen benefit accrual standards and prevent age discrimination in defined benefit pension plans, directly regulating private employer retirement benefit obligations."
hr5313-110,,,,"The bill relates to the suspension of tariffs on a specific polymer and does not address private employer wage, hour, or benefit obligations."
s613-112,,,,"The bill relates to the recovery of expert witness fees in special education litigation under the IDEA and does not involve private employer wage, hour, or benefit obligations."
hr2395-112,,,,"The bill concerns the establishment of government-run Job Corps centers in U.S. territories and does not regulate private employer wage, hour, or benefit obligations."
hr3397-110,,,,"The bill addresses lead-based paint hazards and blood lead levels in housing, which is unrelated to private employer wage, hour, or benefit obligations."
s58-107,,,,"The bill grants a federal charter to a nonprofit organization and does not regulate private employer wage, hour, or benefit obligations."
s2583-114,,,,"The bill focuses on environmental protection and the reauthorization of water revolving funds, which does not relate to private employer wage, hour, or benefit obligations."
s2436-108,,,,"The bill reauthorizes the Native American Programs Act and relates to federal administration and aid for Native Americans, not private employer wage, hour, or benefit obligations."
hr1085-115,,,,"The bill concerns the withdrawal of public lands from mineral development and does not relate to private employer wage, hour, or benefit obligations."
s1814-112,,,,"The bill focuses on funding and reimbursement for public health emergency response and disaster medical systems, not on private employer wage, hour, or benefit obligations."
hr747-112,,,,"The bill relates to the extension and modification of the Build America Bonds program for state and local finance, which does not involve private employer wage, hour, or benefit obligations."
hr842-113,,,,"The bill focuses on expanding medical research and funding for gastrointestinal disorders through the NIH and does not regulate private employer wage, hour, or benefit obligations."
hr4059-114,,,,"The bill relates to Medicare advance directives and beneficiary incentives, not to private employer wage, hour, or benefit obligations."
s2947-106,,,,"The bill focuses on foreign trade restrictions and human rights in Iran and does not regulate private employer wage, hour, or benefit obligations."
hr4931-107,1.0,Wage Hour & Benefits,enforcement,"By making permanent the pension and individual retirement provisions of the Economic Growth and Tax Relief Reconciliation Act of 2001, the bill establishes permanent regulatory and tax frameworks governing private employer retirement benefit obligations under ERISA and the tax code."
hr5797-115,,,,"The bill addresses Medicaid reimbursement rates for mental health services and does not regulate private employer wage, hour, or benefit obligations."
hr24-111,,,,"The bill focuses on the administrative redesignation of a government agency (Department of the Navy) and does not regulate private employer wage, hour, or benefit obligations."
hr5722-115,,,,"The bill addresses Medicare payment and coverage policies for pain management treatments, which is a government reimbursement issue rather than a private employer wage, hour, or benefit obligation."
s1015-107,,,,"The bill focuses on railroad grade crossing safety and traffic congestion, which is unrelated to private employer wage, hour, or benefit obligations."
hr2449-112,,,,"The bill focuses on the expungement of criminal records and criminal justice reform, which does not relate to private employer wage, hour, or benefit obligations."
s817-116,,,,"The bill concerns the classification and taxation of firearm silencers and does not relate to private employer wage, hour, or benefit obligations."
s3738-110,,,,"The bill focuses on mortgage foreclosure deferrals and consumer protections under the Truth in Lending Act, which does not relate to private employer wage, hour, or benefit obligations."
s2480-114,,,,"The bill addresses protections for interns within the Federal Government, and since the government is not a non-governmental employer, it does not qualify."
hr2378-108,1.0,Wage Hour & Benefits,enforcement,"The bill revises hours of duty limitations and prohibits railroad carriers from discriminating or retaliating against employees for reporting safety conditions, directly regulating private employer hour and labor conduct."
s2284-106,1.0,Wage Hour & Benefits,enforcement,"The bill increases the Federal minimum wage under the Fair Labor Standards Act, directly increasing the stringency of wage obligations for non-governmental employers."
s2273-113,,,,"The bill focuses on Department of Defense energy efficiency, fuel procurement, and infrastructure; it does not regulate private employer wage, hour, or benefit obligations."
hr4322-107,,,,"The bill relates to the suspension of tariffs on a specific drug (ET-743) and does not address private employer wage, hour, or benefit obligations."
hr3235-114,,,,"The bill authorizes government grants to states for maternal depression screening and treatment, which does not regulate or incentivize private employer wage, hour, or benefit obligations."
hr670-107,,,,"The bill is a commemorative designation for a post office building and does not relate to private employer wage, hour, or benefit obligations."
s641-112,,,,"The bill focuses on international foreign aid and diplomatic efforts to provide clean water and sanitation globally, and does not regulate private employer wage, hour, or benefit obligations."
s3383-110,,,,"The bill establishes national historical parks and provides funding for their preservation, which is unrelated to private employer wage, hour, or benefit obligations."
s1541-113,,,,"The bill addresses pay for members of the Armed Forces and government personnel during a shutdown, which falls under the excluded category of government employee compensation."
hr5487-113,,,,"The bill focuses on tax exemptions and withholding requirements for foreign investments in real estate investment trusts (REITs) and does not address private employer wage, hour, or benefit obligations."
s998-110,,,,"The bill addresses tax accounting for interest costs related to the production of distilled spirits and does not involve private employer wage, hour, or benefit obligations."
hr4015-108,,,,"The bill adjusts the date for the end of daylight saving time and does not regulate private employer wage, hour, or benefit obligations."
s1151-115,,,,"The bill provides a tax credit to individual caregivers for their own expenses, rather than regulating or incentivizing private employer wage, hour, or benefit obligations."
hr5569-111,,,,"The bill extends the National Flood Insurance Program and manages FEMA's financing obligations, which is unrelated to private employer wage, hour, or benefit obligations."
s1265-113,,,,"The bill addresses Medicare reimbursement and competitive bidding for medical equipment suppliers, which relates to government payment rates and procurement rather than private employer wage, hour, or benefit obligations."
hr2435-108,,,,"The bill concerns federal compensation to states for the incarceration of undocumented aliens and does not relate to private employer wage, hour, or benefit obligations."
hr808-113,,,,"The bill proposes the creation of a government department focused on peacebuilding and conflict resolution and does not regulate private employer wage, hour, or benefit obligations."
hr2200-114,,,,"The bill focuses on homeland security intelligence and information sharing regarding CBRN threats and does not address private employer wage, hour, or benefit obligations."
s142-107,,,,"The bill addresses antitrust and ownership restrictions within the meat packing industry and does not relate to private employer wage, hour, or benefit obligations."
hr2798-107,,,,"The bill relates to bond requirements for citizen lawsuits under the Federal Water Pollution Control Act and does not address private employer wage, hour, or benefit obligations."
hr3198-114,,,,"The bill offers a general tax credit for hiring new employees to incentivize job creation, which is explicitly excluded as it does not regulate wage/hour compliance or specific benefit obligations."
s52-115,,,,"The bill focuses on immigration enforcement and the inadmissibility of gang members, which has no relation to private employer wage, hour, or benefit obligations."
hr6095-114,,,,"The bill focuses on providing grants for computer science education in schools and does not regulate private employer wage, hour, or benefit obligations."
hr2237-109,,,,"The bill focuses on chemical security, terrorism prevention, and environmental safety regulations; it does not address private employer wage, hour, or benefit obligations."
hr5502-114,,,,"The bill relates to identity verification for federal student aid applications and does not involve private employer wage, hour, or benefit obligations."
hr4132-112,,,,"The bill focuses on FDA drug approval processes and regulatory procedures for medical treatments, which is unrelated to private employer wage, hour, or benefit obligations."
hr5987-109,,,,"The bill concerns a feasibility study for water supply augmentation in Oklahoma and does not relate to private employer wage, hour, or benefit obligations."
hr3384-112,,,,"The bill offers a tax credit for hiring veterans from a specific group, which incentivizes hiring decisions rather than regulating wage or benefit compliance."
s1206-114,,,,"The bill focuses on the systemic risk of large financial institutions and the prevention of taxpayer bailouts, not on private employer wage, hour, or benefit obligations."
hr4664-114,,,,"The bill concerns international diplomacy and the rights of refugees from Arab countries and Iran, and does not relate to private employer wage, hour, or benefit obligations."
s3509-111,,,,"The bill focuses on energy research, development, and safety technology for oil and gas production and does not address private employer wage, hour, or benefit obligations."
s2886-107,,,,"The bill concerns the tax-exempt status of houses of worship regarding political speech and does not relate to private employer wage, hour, or benefit obligations."
hr6645-110,,,,"The bill provides government-funded benefits and pensions to military veterans, which does not involve the regulation of private employer wage, hour, or benefit obligations."
hr3895-113,,,,"The bill focuses on energy exploration, oil and gas leasing, and environmental regulations; it does not address private employer wage, hour, or benefit obligations."
hr6274-110,,,,"The bill concerns habeas corpus rights for persons held under military authority in Cuba and does not relate to private employer wage, hour, or benefit obligations."
hr6096-110,,,,"The bill concerns international child abduction treaties and extradition; it does not relate to private employer wage, hour, or benefit obligations."
s1242-109,,,,"The bill relates to the suspension of tariffs on lutetium oxide and does not address private employer wage, hour, or benefit obligations."
hr4834-110,,,,"The bill is a commemorative act to award a congressional gold medal and does not relate to private employer wage, hour, or benefit obligations."
